eeid,project_id,skill_match,tenure_score,availability_score,weighted_score,outcome_label
E04766,PRJ-012,0.25,1.0,1.0,0.625,1
E04766,PRJ-019,0.3333,1.0,1.0,0.6667,0
E04766,PRJ-020,0.0,1.0,1.0,0.5,1
E04766,PRJ-003,0.0,1.0,1.0,0.5,0
E01465,PRJ-009,0.0,1.0,1.0,0.5,1
E01465,PRJ-005,0.0,1.0,1.0,0.5,0
E01465,PRJ-008,0.3333,1.0,1.0,0.6667,1
E01465,PRJ-010,0.6667,1.0,1.0,0.8333,1
E00206,PRJ-018,0.0,1.0,1.0,0.5,1
E00206,PRJ-003,0.0,1.0,1.0,0.5,1
E00206,PRJ-017,0.0,1.0,1.0,0.5,1
E00206,PRJ-005,0.0,1.0,1.0,0.5,0
E04088,PRJ-009,0.0,1.0,0.5,0.4,0
E04088,PRJ-020,0.0,1.0,0.5,0.4,0
E04088,PRJ-018,0.0,1.0,0.5,0.4,0
E04088,PRJ-001,0.0,1.0,0.5,0.4,0
E02066,PRJ-018,0.0,1.0,0.0,0.3,1
E02066,PRJ-015,0.0,1.0,0.0,0.3,0
E02066,PRJ-003,0.0,1.0,0.0,0.3,1
E02066,PRJ-006,0.0,1.0,0.0,0.3,0
E03227,PRJ-008,0.0,1.0,0.0,0.3,0
E03227,PRJ-002,0.0,1.0,0.0,0.3,0
E03227,PRJ-018,0.25,1.0,0.0,0.425,0
E03227,PRJ-007,0.25,1.0,0.0,0.425,0
E03364,PRJ-013,0.0,0.9,0.5,0.37,0
E03364,PRJ-016,0.0,0.9,0.5,0.37,1
E03364,PRJ-017,0.0,0.9,0.5,0.37,1
E03364,PRJ-018,0.0,0.9,0.5,0.37,0
E00607,PRJ-006,0.0,1.0,1.0,0.5,1
E00607,PRJ-017,0.0,1.0,1.0,0.5,1
E00607,PRJ-001,0.25,1.0,1.0,0.625,1
E00607,PRJ-015,0.0,1.0,1.0,0.5,1
E02258,PRJ-020,0.3333,1.0,0.0,0.4667,0
E02258,PRJ-014,0.3333,1.0,0.0,0.4667,0
E02258,PRJ-005,0.0,1.0,0.0,0.3,1
E02258,PRJ-009,0.0,1.0,0.0,0.3,1
E03681,PRJ-009,0.0,0.7,1.0,0.41,0
E03681,PRJ-014,0.0,0.7,1.0,0.41,0
E03681,PRJ-004,0.0,0.7,1.0,0.41,1
E03681,PRJ-003,0.0,0.7,1.0,0.41,1
E02298,PRJ-003,0.25,1.0,0.0,0.425,1
E02298,PRJ-002,0.0,1.0,0.0,0.3,0
E02298,PRJ-020,0.3333,1.0,0.0,0.4667,1
E02298,PRJ-008,0.0,1.0,0.0,0.3,0
E02984,PRJ-016,0.0,1.0,1.0,0.5,1
E02984,PRJ-003,0.0,1.0,1.0,0.5,0
E02984,PRJ-001,0.0,1.0,1.0,0.5,0
E02984,PRJ-002,0.0,1.0,1.0,0.5,0
E02440,PRJ-019,0.0,1.0,1.0,0.5,1
E02440,PRJ-002,0.0,1.0,1.0,0.5,0
E02440,PRJ-018,0.25,1.0,1.0,0.625,0
E02440,PRJ-013,0.0,1.0,1.0,0.5,0
E04699,PRJ-004,0.0,1.0,1.0,0.5,0
E04699,PRJ-006,0.25,1.0,1.0,0.625,1
E04699,PRJ-017,0.3333,1.0,1.0,0.6667,0
E04699,PRJ-020,0.0,1.0,1.0,0.5,0
E03579,PRJ-013,1.0,1.0,0.0,0.8,0
E03579,PRJ-011,0.0,1.0,0.0,0.3,0
E03579,PRJ-015,0.0,1.0,0.0,0.3,1
E03579,PRJ-005,0.0,1.0,0.0,0.3,0
E01649,PRJ-008,0.0,0.9,1.0,0.47,0
E01649,PRJ-005,0.0,0.9,1.0,0.47,0
E01649,PRJ-012,0.0,0.9,1.0,0.47,1
E01649,PRJ-001,0.0,0.9,1.0,0.47,1
E04969,PRJ-001,0.25,1.0,1.0,0.625,0
E04969,PRJ-009,0.25,1.0,1.0,0.625,1
E04969,PRJ-016,0.25,1.0,1.0,0.625,0
E04969,PRJ-005,0.0,1.0,1.0,0.5,0
E00170,PRJ-020,0.0,1.0,0.5,0.4,1
E00170,PRJ-016,0.0,1.0,0.5,0.4,1
E00170,PRJ-008,0.6667,1.0,0.5,0.7333,0
E00170,PRJ-010,0.0,1.0,0.5,0.4,0
E00955,PRJ-019,1.0,1.0,0.5,0.9,1
E00955,PRJ-004,0.0,1.0,0.5,0.4,0
E00955,PRJ-014,0.0,1.0,0.5,0.4,0
E00955,PRJ-005,0.0,1.0,0.5,0.4,0
E00810,PRJ-020,0.0,1.0,0.5,0.4,1
E00810,PRJ-006,0.0,1.0,0.5,0.4,0
E00810,PRJ-002,0.0,1.0,0.5,0.4,0
E00810,PRJ-011,0.0,1.0,0.5,0.4,1
E02798,PRJ-017,0.0,1.0,0.5,0.4,0
E02798,PRJ-007,0.5,1.0,0.5,0.65,1
E02798,PRJ-015,0.25,1.0,0.5,0.525,0
E02798,PRJ-001,0.25,1.0,0.5,0.525,1
E04542,PRJ-017,0.0,0.5,1.0,0.35,0
E04542,PRJ-015,0.0,0.5,1.0,0.35,0
E04542,PRJ-001,0.0,0.5,1.0,0.35,1
E04542,PRJ-020,0.0,0.5,1.0,0.35,0
E02818,PRJ-015,0.0,1.0,1.0,0.5,1
E02818,PRJ-008,0.3333,1.0,1.0,0.6667,0
E02818,PRJ-010,0.0,1.0,1.0,0.5,0
E02818,PRJ-012,0.0,1.0,1.0,0.5,1
E02907,PRJ-011,0.6667,1.0,0.0,0.6333,0
E02907,PRJ-005,0.0,1.0,0.0,0.3,0
E02907,PRJ-016,0.25,1.0,0.0,0.425,0
E02907,PRJ-014,0.0,1.0,0.0,0.3,0
E00023,PRJ-005,0.0,1.0,1.0,0.5,0
E00023,PRJ-001,0.25,1.0,1.0,0.625,1
E00023,PRJ-002,0.0,1.0,1.0,0.5,1
E00023,PRJ-007,0.25,1.0,1.0,0.625,1
E02391,PRJ-001,0.0,0.7,0.0,0.21,0
E02391,PRJ-011,0.0,0.7,0.0,0.21,0
E02391,PRJ-009,0.0,0.7,0.0,0.21,0
E02391,PRJ-020,0.0,0.7,0.0,0.21,1
E01429,PRJ-001,0.0,1.0,0.0,0.3,0
E01429,PRJ-018,0.5,1.0,0.0,0.55,0
E01429,PRJ-008,0.0,1.0,0.0,0.3,0
E01429,PRJ-002,0.0,1.0,0.0,0.3,0
E00494,PRJ-006,0.0,1.0,1.0,0.5,1
E00494,PRJ-020,0.0,1.0,1.0,0.5,1
E00494,PRJ-008,0.3333,1.0,1.0,0.6667,0
E00494,PRJ-018,0.0,1.0,1.0,0.5,1
E00634,PRJ-005,0.0,0.9,0.0,0.27,1
E00634,PRJ-003,0.0,0.9,0.0,0.27,0
E00634,PRJ-006,0.0,0.9,0.0,0.27,0
E00634,PRJ-020,0.3333,0.9,0.0,0.4367,0
E01249,PRJ-002,0.0,1.0,1.0,0.5,1
E01249,PRJ-004,0.25,1.0,1.0,0.625,1
E01249,PRJ-018,0.75,1.0,1.0,0.875,1
E01249,PRJ-005,0.0,1.0,1.0,0.5,1
E04683,PRJ-002,0.0,0.6,0.5,0.28,0
E04683,PRJ-019,0.0,0.6,0.5,0.28,1
E04683,PRJ-015,0.0,0.6,0.5,0.28,0
E04683,PRJ-009,0.25,0.6,0.5,0.405,1
E04732,PRJ-006,0.0,1.0,0.0,0.3,0
E04732,PRJ-019,0.3333,1.0,0.0,0.4667,0
E04732,PRJ-012,0.0,1.0,0.0,0.3,0
E04732,PRJ-017,0.0,1.0,0.0,0.3,1
E03834,PRJ-016,0.25,1.0,0.0,0.425,0
E03834,PRJ-014,0.0,1.0,0.0,0.3,0
E03834,PRJ-007,0.0,1.0,0.0,0.3,1
E03834,PRJ-011,0.3333,1.0,0.0,0.4667,1
E02923,PRJ-003,0.0,1.0,1.0,0.5,1
E02923,PRJ-017,0.6667,1.0,1.0,0.8333,0
E02923,PRJ-007,0.0,1.0,1.0,0.5,0
E02923,PRJ-004,0.0,1.0,1.0,0.5,1
E02642,PRJ-019,0.3333,0.7,0.0,0.3767,0
E02642,PRJ-006,0.0,0.7,0.0,0.21,0
E02642,PRJ-013,0.0,0.7,0.0,0.21,0
E02642,PRJ-010,0.3333,0.7,0.0,0.3767,1
E00981,PRJ-007,0.25,1.0,1.0,0.625,1
E00981,PRJ-003,0.5,1.0,1.0,0.75,1
E00981,PRJ-009,0.0,1.0,1.0,0.5,1
E00981,PRJ-018,0.5,1.0,1.0,0.75,0
E04157,PRJ-011,0.0,0.9,1.0,0.47,0
E04157,PRJ-018,0.0,0.9,1.0,0.47,1
E04157,PRJ-003,0.0,0.9,1.0,0.47,1
E04157,PRJ-010,0.0,0.9,1.0,0.47,0
E03528,PRJ-018,0.0,0.9,0.5,0.37,0
E03528,PRJ-011,0.0,0.9,0.5,0.37,1
E03528,PRJ-017,0.0,0.9,0.5,0.37,0
E03528,PRJ-007,0.25,0.9,0.5,0.495,1
E04547,PRJ-001,0.0,1.0,0.5,0.4,0
E04547,PRJ-003,0.5,1.0,0.5,0.65,1
E04547,PRJ-014,0.6667,1.0,0.5,0.7333,1
E04547,PRJ-002,0.0,1.0,0.5,0.4,1
E04415,PRJ-004,0.0,1.0,1.0,0.5,0
E04415,PRJ-007,0.0,1.0,1.0,0.5,0
E04415,PRJ-019,0.0,1.0,1.0,0.5,1
E04415,PRJ-013,0.3333,1.0,1.0,0.6667,0
E04484,PRJ-018,0.25,1.0,1.0,0.625,0
E04484,PRJ-001,0.0,1.0,1.0,0.5,1
E04484,PRJ-013,0.0,1.0,1.0,0.5,0
E04484,PRJ-004,0.0,1.0,1.0,0.5,1
E02800,PRJ-018,0.0,0.8,1.0,0.44,0
E02800,PRJ-013,0.0,0.8,1.0,0.44,1
E02800,PRJ-002,0.0,0.8,1.0,0.44,0
E02800,PRJ-019,0.0,0.8,1.0,0.44,0
E04926,PRJ-013,0.0,1.0,0.0,0.3,1
E04926,PRJ-002,0.0,1.0,0.0,0.3,1
E04926,PRJ-007,0.5,1.0,0.0,0.55,1
E04926,PRJ-008,0.0,1.0,0.0,0.3,0
E01268,PRJ-003,0.0,1.0,0.5,0.4,0
E01268,PRJ-004,0.0,1.0,0.5,0.4,1
E01268,PRJ-012,0.0,1.0,0.5,0.4,0
E01268,PRJ-020,0.0,1.0,0.5,0.4,1
E04853,PRJ-003,0.0,0.5,0.0,0.15,0
E04853,PRJ-001,0.0,0.5,0.0,0.15,0
E04853,PRJ-017,0.3333,0.5,0.0,0.3167,0
E04853,PRJ-013,0.0,0.5,0.0,0.15,0
E01209,PRJ-015,0.0,1.0,0.5,0.4,0
E01209,PRJ-014,0.0,1.0,0.5,0.4,0
E01209,PRJ-020,0.0,1.0,0.5,0.4,0
E01209,PRJ-004,0.0,1.0,0.5,0.4,0
E02024,PRJ-015,0.0,0.9,0.0,0.27,0
E02024,PRJ-016,0.0,0.9,0.0,0.27,1
E02024,PRJ-008,0.6667,0.9,0.0,0.6033,1
E02024,PRJ-001,0.0,0.9,0.0,0.27,0
E02427,PRJ-017,0.0,0.8,1.0,0.44,1
E02427,PRJ-012,0.0,0.8,1.0,0.44,1
E02427,PRJ-014,0.0,0.8,1.0,0.44,0
E02427,PRJ-020,0.0,0.8,1.0,0.44,0
E00276,PRJ-020,0.3333,1.0,0.0,0.4667,1
E00276,PRJ-011,0.0,1.0,0.0,0.3,1
E00276,PRJ-002,0.5,1.0,0.0,0.55,1
E00276,PRJ-007,0.5,1.0,0.0,0.55,1
E00951,PRJ-002,0.0,0.5,1.0,0.35,0
E00951,PRJ-009,0.0,0.5,1.0,0.35,0
E00951,PRJ-008,0.3333,0.5,1.0,0.5167,0
E00951,PRJ-007,0.0,0.5,1.0,0.35,0
E03248,PRJ-012,0.0,1.0,1.0,0.5,0
E03248,PRJ-014,0.6667,1.0,1.0,0.8333,1
E03248,PRJ-017,0.0,1.0,1.0,0.5,1
E03248,PRJ-016,0.0,1.0,1.0,0.5,0
E04444,PRJ-004,0.0,1.0,0.5,0.4,0
E04444,PRJ-014,0.3333,1.0,0.5,0.5667,0
E04444,PRJ-008,0.0,1.0,0.5,0.4,1
E04444,PRJ-001,0.0,1.0,0.5,0.4,0
E02307,PRJ-012,0.0,1.0,0.5,0.4,0
E02307,PRJ-017,0.3333,1.0,0.5,0.5667,1
E02307,PRJ-006,0.0,1.0,0.5,0.4,1
E02307,PRJ-002,0.0,1.0,0.5,0.4,0
E02375,PRJ-011,0.6667,1.0,0.5,0.7333,1
E02375,PRJ-001,0.0,1.0,0.5,0.4,0
E02375,PRJ-008,0.0,1.0,0.5,0.4,0
E02375,PRJ-003,0.0,1.0,0.5,0.4,1
E02276,PRJ-016,0.0,1.0,0.0,0.3,0
E02276,PRJ-014,0.3333,1.0,0.0,0.4667,0
E02276,PRJ-007,0.25,1.0,0.0,0.425,1
E02276,PRJ-006,0.0,1.0,0.0,0.3,0
E02649,PRJ-016,0.25,0.8,0.0,0.365,1
E02649,PRJ-001,0.25,0.8,0.0,0.365,0
E02649,PRJ-005,0.0,0.8,0.0,0.24,0
E02649,PRJ-015,0.25,0.8,0.0,0.365,0
E00503,PRJ-011,0.0,1.0,1.0,0.5,1
E00503,PRJ-001,0.0,1.0,1.0,0.5,1
E00503,PRJ-002,0.0,1.0,1.0,0.5,1
E00503,PRJ-016,0.0,1.0,1.0,0.5,0
E01706,PRJ-016,0.0,1.0,1.0,0.5,0
E01706,PRJ-011,0.0,1.0,1.0,0.5,0
E01706,PRJ-012,0.25,1.0,1.0,0.625,1
E01706,PRJ-004,0.0,1.0,1.0,0.5,1
E00676,PRJ-002,0.0,0.7,0.0,0.21,0
E00676,PRJ-012,0.0,0.7,0.0,0.21,1
E00676,PRJ-008,0.0,0.7,0.0,0.21,0
E00676,PRJ-005,0.0,0.7,0.0,0.21,0
E02005,PRJ-020,0.3333,1.0,0.5,0.5667,1
E02005,PRJ-018,0.5,1.0,0.5,0.65,0
E02005,PRJ-014,0.0,1.0,0.5,0.4,0
E02005,PRJ-009,0.0,1.0,0.5,0.4,1
E01895,PRJ-001,0.0,0.5,0.5,0.25,0
E01895,PRJ-006,0.0,0.5,0.5,0.25,1
E01895,PRJ-009,0.0,0.5,0.5,0.25,1
E01895,PRJ-005,0.0,0.5,0.5,0.25,0
E01396,PRJ-014,0.0,1.0,0.5,0.4,1
E01396,PRJ-009,0.25,1.0,0.5,0.525,0
E01396,PRJ-013,0.0,1.0,0.5,0.4,0
E01396,PRJ-017,0.3333,1.0,0.5,0.5667,0
E00749,PRJ-015,0.0,1.0,1.0,0.5,1
E00749,PRJ-001,0.0,1.0,1.0,0.5,1
E00749,PRJ-005,0.0,1.0,1.0,0.5,1
E00749,PRJ-018,0.0,1.0,1.0,0.5,0
E01941,PRJ-020,0.0,1.0,0.5,0.4,0
E01941,PRJ-003,0.0,1.0,0.5,0.4,0
E01941,PRJ-013,0.0,1.0,0.5,0.4,1
E01941,PRJ-017,0.0,1.0,0.5,0.4,1
E01413,PRJ-004,0.0,1.0,0.5,0.4,0
E01413,PRJ-011,0.0,1.0,0.5,0.4,0
E01413,PRJ-009,0.0,1.0,0.5,0.4,1
E01413,PRJ-014,0.0,1.0,0.5,0.4,0
E03928,PRJ-019,0.0,1.0,0.5,0.4,0
E03928,PRJ-002,0.0,1.0,0.5,0.4,1
E03928,PRJ-011,0.0,1.0,0.5,0.4,0
E03928,PRJ-018,0.25,1.0,0.5,0.525,1
E04109,PRJ-010,0.0,1.0,0.0,0.3,1
E04109,PRJ-013,0.0,1.0,0.0,0.3,0
E04109,PRJ-019,0.3333,1.0,0.0,0.4667,1
E04109,PRJ-016,0.0,1.0,0.0,0.3,0
E03994,PRJ-003,0.0,0.8,1.0,0.44,0
E03994,PRJ-010,0.0,0.8,1.0,0.44,0
E03994,PRJ-007,0.0,0.8,1.0,0.44,1
E03994,PRJ-015,0.0,0.8,1.0,0.44,0
E00639,PRJ-011,0.3333,1.0,0.5,0.5667,1
E00639,PRJ-020,0.3333,1.0,0.5,0.5667,0
E00639,PRJ-017,0.0,1.0,0.5,0.4,0
E00639,PRJ-005,0.0,1.0,0.5,0.4,1
E00608,PRJ-001,0.25,0.7,0.5,0.435,0
E00608,PRJ-008,0.0,0.7,0.5,0.31,0
E00608,PRJ-016,0.0,0.7,0.5,0.31,0
E00608,PRJ-020,0.3333,0.7,0.5,0.4767,1
E04189,PRJ-011,0.0,1.0,0.0,0.3,0
E04189,PRJ-002,0.0,1.0,0.0,0.3,1
E04189,PRJ-010,0.3333,1.0,0.0,0.4667,1
E04189,PRJ-009,0.0,1.0,0.0,0.3,0
E02732,PRJ-012,0.25,1.0,1.0,0.625,0
E02732,PRJ-008,0.3333,1.0,1.0,0.6667,1
E02732,PRJ-013,1.0,1.0,1.0,1.0,1
E02732,PRJ-006,0.0,1.0,1.0,0.5,1
E00324,PRJ-016,0.0,1.0,1.0,0.5,0
E00324,PRJ-005,0.0,1.0,1.0,0.5,0
E00324,PRJ-019,0.0,1.0,1.0,0.5,0
E00324,PRJ-014,0.0,1.0,1.0,0.5,1
E00518,PRJ-005,0.0,1.0,1.0,0.5,0
E00518,PRJ-001,0.0,1.0,1.0,0.5,1
E00518,PRJ-010,0.0,1.0,1.0,0.5,1
E00518,PRJ-020,0.0,1.0,1.0,0.5,1
E01286,PRJ-010,0.3333,1.0,0.5,0.5667,0
E01286,PRJ-011,0.3333,1.0,0.5,0.5667,1
E01286,PRJ-019,0.3333,1.0,0.5,0.5667,0
E01286,PRJ-001,0.25,1.0,0.5,0.525,1
E04564,PRJ-008,0.0,1.0,0.5,0.4,0
E04564,PRJ-007,0.25,1.0,0.5,0.525,0
E04564,PRJ-014,0.0,1.0,0.5,0.4,1
E04564,PRJ-015,0.0,1.0,0.5,0.4,0
E02033,PRJ-012,0.0,0.5,0.5,0.25,0
E02033,PRJ-020,0.0,0.5,0.5,0.25,0
E02033,PRJ-005,0.0,0.5,0.5,0.25,0
E02033,PRJ-013,0.0,0.5,0.5,0.25,0
E00412,PRJ-012,0.0,1.0,0.5,0.4,0
E00412,PRJ-001,0.0,1.0,0.5,0.4,0
E00412,PRJ-011,0.0,1.0,0.5,0.4,0
E00412,PRJ-016,0.0,1.0,0.5,0.4,0
E01844,PRJ-019,0.0,1.0,1.0,0.5,0
E01844,PRJ-016,0.25,1.0,1.0,0.625,0
E01844,PRJ-020,0.0,1.0,1.0,0.5,0
E01844,PRJ-011,0.6667,1.0,1.0,0.8333,1
E00667,PRJ-012,0.25,1.0,1.0,0.625,0
E00667,PRJ-014,0.0,1.0,1.0,0.5,0
E00667,PRJ-002,0.25,1.0,1.0,0.625,1
E00667,PRJ-010,0.0,1.0,1.0,0.5,0
E02639,PRJ-014,0.0,1.0,0.5,0.4,0
E02639,PRJ-004,0.25,1.0,0.5,0.525,0
E02639,PRJ-007,0.0,1.0,0.5,0.4,0
E02639,PRJ-005,0.0,1.0,0.5,0.4,0
E00287,PRJ-008,0.0,1.0,0.5,0.4,0
E00287,PRJ-006,0.25,1.0,0.5,0.525,0
E00287,PRJ-020,0.3333,1.0,0.5,0.5667,1
E00287,PRJ-002,0.0,1.0,0.5,0.4,0
E02235,PRJ-016,0.0,1.0,0.0,0.3,1
E02235,PRJ-019,0.3333,1.0,0.0,0.4667,1
E02235,PRJ-004,0.0,1.0,0.0,0.3,0
E02235,PRJ-009,0.0,1.0,0.0,0.3,1
E02720,PRJ-013,0.0,1.0,1.0,0.5,1
E02720,PRJ-020,0.0,1.0,1.0,0.5,1
E02720,PRJ-015,0.0,1.0,1.0,0.5,1
E02720,PRJ-008,0.3333,1.0,1.0,0.6667,0
E03583,PRJ-018,0.5,1.0,1.0,0.75,1
E03583,PRJ-017,0.0,1.0,1.0,0.5,0
E03583,PRJ-020,0.3333,1.0,1.0,0.6667,1
E03583,PRJ-010,0.0,1.0,1.0,0.5,0
E01188,PRJ-017,0.0,1.0,0.5,0.4,1
E01188,PRJ-015,0.0,1.0,0.5,0.4,1
E01188,PRJ-006,0.0,1.0,0.5,0.4,1
E01188,PRJ-001,0.0,1.0,0.5,0.4,0
E02428,PRJ-007,0.0,1.0,1.0,0.5,0
E02428,PRJ-013,0.0,1.0,1.0,0.5,1
E02428,PRJ-020,1.0,1.0,1.0,1.0,1
E02428,PRJ-002,0.25,1.0,1.0,0.625,0
E03289,PRJ-014,0.0,1.0,1.0,0.5,1
E03289,PRJ-019,0.0,1.0,1.0,0.5,1
E03289,PRJ-020,0.0,1.0,1.0,0.5,0
E03289,PRJ-012,0.25,1.0,1.0,0.625,0
E01947,PRJ-005,0.25,1.0,0.5,0.525,0
E01947,PRJ-016,0.0,1.0,0.5,0.4,1
E01947,PRJ-007,0.0,1.0,0.5,0.4,0
E01947,PRJ-010,0.0,1.0,0.5,0.4,1
E02024,PRJ-003,0.0,0.6,0.0,0.18,0
E02024,PRJ-012,0.0,0.6,0.0,0.18,1
E02024,PRJ-020,0.0,0.6,0.0,0.18,0
E02024,PRJ-011,0.0,0.6,0.0,0.18,1
E04249,PRJ-011,0.3333,0.5,1.0,0.5167,1
E04249,PRJ-003,0.0,0.5,1.0,0.35,1
E04249,PRJ-009,0.0,0.5,1.0,0.35,0
E04249,PRJ-005,0.0,0.5,1.0,0.35,0
E01090,PRJ-015,0.0,1.0,1.0,0.5,0
E01090,PRJ-019,0.3333,1.0,1.0,0.6667,0
E01090,PRJ-011,0.0,1.0,1.0,0.5,1
E01090,PRJ-017,0.0,1.0,1.0,0.5,0
E03830,PRJ-012,0.0,1.0,1.0,0.5,1
E03830,PRJ-020,0.3333,1.0,1.0,0.6667,0
E03830,PRJ-011,0.0,1.0,1.0,0.5,1
E03830,PRJ-014,0.3333,1.0,1.0,0.6667,1
E04363,PRJ-020,0.0,1.0,0.0,0.3,0
E04363,PRJ-008,0.3333,1.0,0.0,0.4667,0
E04363,PRJ-004,0.0,1.0,0.0,0.3,0
E04363,PRJ-016,0.0,1.0,0.0,0.3,0
E04920,PRJ-009,0.0,0.9,1.0,0.47,0
E04920,PRJ-013,0.0,0.9,1.0,0.47,0
E04920,PRJ-015,0.0,0.9,1.0,0.47,0
E04920,PRJ-007,0.0,0.9,1.0,0.47,0
E03866,PRJ-019,0.0,0.9,0.0,0.27,0
E03866,PRJ-002,0.0,0.9,0.0,0.27,0
E03866,PRJ-007,0.0,0.9,0.0,0.27,0
E03866,PRJ-017,0.0,0.9,0.0,0.27,0
E03521,PRJ-008,0.6667,0.6,0.5,0.6133,1
E03521,PRJ-016,0.0,0.6,0.5,0.28,0
E03521,PRJ-012,0.0,0.6,0.5,0.28,0
E03521,PRJ-003,0.0,0.6,0.5,0.28,0
E04095,PRJ-004,0.0,0.6,1.0,0.38,0
E04095,PRJ-011,0.3333,0.6,1.0,0.5467,0
E04095,PRJ-007,0.0,0.6,1.0,0.38,0
E04095,PRJ-003,0.0,0.6,1.0,0.38,0
E04079,PRJ-001,0.0,0.9,0.5,0.37,1
E04079,PRJ-008,0.0,0.9,0.5,0.37,0
E04079,PRJ-007,0.25,0.9,0.5,0.495,0
E04079,PRJ-015,0.0,0.9,0.5,0.37,0
E01508,PRJ-003,0.25,1.0,1.0,0.625,1
E01508,PRJ-011,0.3333,1.0,1.0,0.6667,1
E01508,PRJ-006,0.0,1.0,1.0,0.5,0
E01508,PRJ-013,0.0,1.0,1.0,0.5,1
E02259,PRJ-017,0.0,0.7,1.0,0.41,0
E02259,PRJ-009,0.0,0.7,1.0,0.41,0
E02259,PRJ-012,0.25,0.7,1.0,0.535,1
E02259,PRJ-003,0.0,0.7,1.0,0.41,0
E04972,PRJ-011,0.0,0.9,0.0,0.27,0
E04972,PRJ-003,0.75,0.9,0.0,0.645,0
E04972,PRJ-019,0.3333,0.9,0.0,0.4367,0
E04972,PRJ-005,0.0,0.9,0.0,0.27,0
E01834,PRJ-014,0.6667,1.0,0.5,0.7333,1
E01834,PRJ-002,0.0,1.0,0.5,0.4,1
E01834,PRJ-017,0.0,1.0,0.5,0.4,0
E01834,PRJ-016,0.25,1.0,0.5,0.525,1
E03124,PRJ-012,0.25,0.9,0.0,0.395,0
E03124,PRJ-008,0.3333,0.9,0.0,0.4367,0
E03124,PRJ-003,0.0,0.9,0.0,0.27,0
E03124,PRJ-014,0.0,0.9,0.0,0.27,0
E01898,PRJ-010,0.0,0.5,0.5,0.25,0
E01898,PRJ-003,0.75,0.5,0.5,0.625,0
E01898,PRJ-005,0.0,0.5,0.5,0.25,0
E01898,PRJ-002,0.0,0.5,0.5,0.25,0
E00342,PRJ-004,0.0,1.0,0.5,0.4,1
E00342,PRJ-015,0.0,1.0,0.5,0.4,1
E00342,PRJ-001,0.0,1.0,0.5,0.4,0
E00342,PRJ-013,0.0,1.0,0.5,0.4,0
E03910,PRJ-014,0.0,0.9,0.5,0.37,1
E03910,PRJ-001,0.0,0.9,0.5,0.37,0
E03910,PRJ-006,0.0,0.9,0.5,0.37,1
E03910,PRJ-020,0.3333,0.9,0.5,0.5367,1
E00862,PRJ-005,0.0,0.6,1.0,0.38,1
E00862,PRJ-009,0.25,0.6,1.0,0.505,1
E00862,PRJ-020,0.3333,0.6,1.0,0.5467,0
E00862,PRJ-017,0.0,0.6,1.0,0.38,1
E02576,PRJ-016,0.0,1.0,1.0,0.5,0
E02576,PRJ-017,0.0,1.0,1.0,0.5,1
E02576,PRJ-015,0.0,1.0,1.0,0.5,1
E02576,PRJ-002,0.0,1.0,1.0,0.5,0
E00035,PRJ-002,0.0,1.0,0.0,0.3,1
E00035,PRJ-008,0.0,1.0,0.0,0.3,1
E00035,PRJ-020,0.0,1.0,0.0,0.3,0
E00035,PRJ-014,0.0,1.0,0.0,0.3,0
E01832,PRJ-018,0.0,1.0,0.5,0.4,1
E01832,PRJ-004,0.0,1.0,0.5,0.4,0
E01832,PRJ-003,0.0,1.0,0.5,0.4,1
E01832,PRJ-002,0.0,1.0,0.5,0.4,0
E01755,PRJ-010,0.0,1.0,0.0,0.3,0
E01755,PRJ-016,0.0,1.0,0.0,0.3,0
E01755,PRJ-018,0.0,1.0,0.0,0.3,0
E01755,PRJ-014,0.0,1.0,0.0,0.3,1
E00465,PRJ-016,0.25,1.0,0.0,0.425,0
E00465,PRJ-018,0.0,1.0,0.0,0.3,1
E00465,PRJ-004,0.5,1.0,0.0,0.55,1
E00465,PRJ-011,0.6667,1.0,0.0,0.6333,0
E02391,PRJ-018,0.0,1.0,0.5,0.4,0
E02391,PRJ-013,0.0,1.0,0.5,0.4,0
E02391,PRJ-006,0.0,1.0,0.5,0.4,0
E02391,PRJ-016,0.25,1.0,0.5,0.525,1
E04697,PRJ-014,0.3333,1.0,1.0,0.6667,1
E04697,PRJ-001,0.0,1.0,1.0,0.5,0
E04697,PRJ-004,0.0,1.0,1.0,0.5,1
E04697,PRJ-015,0.0,1.0,1.0,0.5,0
E00371,PRJ-005,0.25,1.0,1.0,0.625,0
E00371,PRJ-003,0.25,1.0,1.0,0.625,1
E00371,PRJ-009,0.25,1.0,1.0,0.625,0
E00371,PRJ-011,0.3333,1.0,1.0,0.6667,1
E02992,PRJ-016,0.0,1.0,0.5,0.4,0
E02992,PRJ-005,0.0,1.0,0.5,0.4,1
E02992,PRJ-013,0.6667,1.0,0.5,0.7333,1
E02992,PRJ-002,0.0,1.0,0.5,0.4,1
E04369,PRJ-014,0.0,0.8,1.0,0.44,0
E04369,PRJ-011,0.0,0.8,1.0,0.44,1
E04369,PRJ-019,0.3333,0.8,1.0,0.6067,0
E04369,PRJ-004,0.0,0.8,1.0,0.44,1
E00592,PRJ-019,0.0,1.0,1.0,0.5,1
E00592,PRJ-015,0.0,1.0,1.0,0.5,0
E00592,PRJ-004,0.0,1.0,1.0,0.5,0
E00592,PRJ-017,0.3333,1.0,1.0,0.6667,0
E03532,PRJ-019,0.3333,0.8,1.0,0.6067,0
